56.750000,4,0.417081
145.500000,8,7.368390
92.333333,3,0.742856
186.666667,3,2.460268
72.636364,11,2.925227
99.500000,2,0.255227
149.200000,5,10.500617
147.764706,17,30.194569
57.600000,5,0.580551
77.000000,2,0.345704
149.500000,2,1.258721
101.250000,4,1.194072
213.000000,2,1.908613
196.000000,2,1.174159
75.583333,12,8.802671
53.000000,6,1.396435
76.350000,20,8.543060
94.000000,3,0.630284
70.666667,6,0.742273
89.285714,7,6.035733
60.000000,12,3.381841
78.000000,2,0.405211
116.500000,4,3.178736
69.000000,2,0.251445
210.000000,3,5.531943
84.052632,19,28.822239
59.000000,3,0.455413
174.833333,12,48.706814
73.000000,2,0.222720
262.000000,2,1.475491
83.000000,2,0.397949
135.000000,2,0.358056
67.500000,2,0.227916
132.000000,2,0.629379
27.000000,2,0.163171
133.500000,2,0.339028
96.000000,2,0.271860
74.000000,2,0.246820
28.000000,3,0.211793
138.000000,3,0.944013
91.090909,11,12.666754
115.333333,3,0.836626
123.000000,5,4.762720
64.000000,2,0.224818
53.000000,8,1.239284
234.375000,16,204.977746
46.300000,10,2.732015
55.333333,3,0.518266
168.000000,2,0.615570
76.000000,2,0.277600
110.000000,11,6.493651
85.600000,5,0.939468
139.333333,3,0.974627
247.066667,15,103.858911
84.000000,16,16.781035
136.000000,2,0.312778
211.400000,10,73.591858
83.000000,2,0.261436
155.166667,6,10.366087
81.571429,7,1.498662
77.000000,2,0.194020
98.600000,5,1.212407
162.500000,4,2.796514
95.000000,2,0.298887
87.000000,8,2.041600
44.894737,19,3.193362
284.625000,8,74.016173
80.500000,2,0.220569
75.666667,3,0.891124
81.000000,2,0.258010
74.600000,5,2.146270
79.000000,2,0.250948
180.000000,4,2.286931
91.000000,2,0.251146
88.166667,6,1.453431
37.000000,2,0.223294
36.000000,9,1.031583
101.000000,4,0.956038
71.000000,2,0.199355
165.000000,5,11.610690
131.333333,3,1.130688
108.714286,7,5.197078
77.000000,11,4.095923
66.875000,8,1.161147
70.666667,3,0.497874
81.000000,3,0.311674
37.000000,2,0.161657
80.750000,4,0.730024
68.000000,2,0.211098
63.000000,2,0.268492
106.000000,3,1.630379
37.000000,2,0.173586
108.666667,6,2.235596
148.666667,3,1.528402
55.250000,8,1.903938
87.500000,2,0.342920
105.400000,5,2.073774
93.000000,2,0.410271
68.333333,3,0.714748
80.000000,3,0.593002
84.000000,2,0.226107
110.800000,10,10.092249
75.000000,2,0.255014
86.000000,3,0.908423
97.000000,3,0.489082
94.500000,2,0.311302
107.500000,2,0.300964
60.000000,4,0.622156
69.000000,2,0.317536
86.000000,2,0.219382
88.000000,2,0.232121
202.000000,2,1.107570
96.000000,2,0.388412
100.285714,7,2.224597
55.600000,5,0.713847
400.923077,13,590.455128
65.300000,10,2.272827
93.538462,13,15.613343
128.000000,6,2.685597
37.000000,12,1.437710
72.000000,5,0.818929
75.666667,3,0.688870
67.846154,13,3.132065
69.000000,2,0.207938
37.000000,2,0.198347
70.500000,2,0.300501
124.692308,13,31.667098
82.250000,8,6.845775
82.000000,2,0.244762
93.500000,4,0.775481
77.500000,2,0.226838
86.000000,3,0.469600
78.500000,4,0.603243
58.500000,2,0.328816
121.333333,6,3.396592
109.500000,2,0.318476
306.937500,16,149.429515
78.666667,12,3.845164
122.333333,3,0.981096
130.500000,2,0.361819
98.400000,5,1.040471
25.000000,2,0.218118
185.000000,3,2.312066
74.800000,5,0.823463
82.000000,2,0.309979
50.000000,2,0.221294
75.500000,6,1.107921
141.333333,6,6.951224
65.000000,19,9.165254
68.333333,6,1.001914
79.000000,16,7.872022
75.200000,20,29.383024
84.333333,3,0.478468
137.000000,2,0.421924
86.000000,2,0.216489
60.000000,4,0.639605
44.000000,3,0.285317
85.333333,18,24.727333
59.500000,4,0.467525
100.333333,3,0.978516
74.000000,2,0.230896
113.000000,2,0.406578
123.571429,7,4.772708
72.333333,3,0.452734
80.250000,4,0.533347
106.000000,7,2.625420
61.000000,2,0.333838
144.250000,20,71.063082
82.000000,2,0.324572
71.000000,2,0.216918
117.000000,2,0.356846
86.000000,2,0.310441
149.285714,7,8.153044
126.200000,5,3.609973
98.800000,5,1.246564
85.500000,2,0.287923
74.941176,17,15.210532
111.846154,13,34.052279
83.000000,3,0.805274
103.700000,10,12.318469
172.500000,4,3.802998
91.000000,3,0.690269
133.000000,3,1.906756
74.000000,2,0.226585
96.400000,5,1.027648
148.375000,8,8.064817
112.000000,6,1.944486
77.000000,2,0.223215
109.600000,5,1.855898
67.333333,3,1.122680
102.666667,3,0.583909
94.333333,3,0.507858
317.352941,17,199.616713
135.437500,16,40.672272
81.000000,2,0.225310
75.166667,6,3.882055
53.000000,2,0.184129
58.500000,2,0.224209
75.000000,3,0.316070
78.500000,4,2.216940
115.000000,2,0.368062
177.357143,14,35.810049
95.666667,3,0.465461
83.000000,3,0.862931
119.000000,2,0.453026
198.500000,6,20.932166
67.750000,4,0.482917
114.222222,9,13.332048
144.000000,2,0.557100
55.125000,8,1.701433
74.000000,2,0.188190
122.000000,8,6.968710
77.500000,2,0.448756
83.000000,2,0.202736
