67.800000,5,0.751643
73.800000,5,0.796871
71.600000,5,1.172169
72.800000,5,1.126248
72.800000,5,1.056763
73.000000,5,0.884495
74.800000,5,1.111182
72.600000,5,0.930159
73.200000,5,0.987656
68.000000,5,0.776875
76.200000,5,1.294552
72.800000,5,0.970191
69.000000,5,1.236402
73.000000,5,0.941604
70.200000,5,1.114744
67.600000,5,0.831619
73.600000,5,0.956339
73.200000,5,0.878980
75.600000,5,1.104781
70.600000,5,0.896439
73.600000,5,1.050723
73.600000,5,0.976266
72.000000,5,0.956716
74.400000,5,1.318231
70.000000,5,1.034559
72.600000,5,0.978772
67.400000,5,0.688085
73.600000,5,0.950000
73.600000,5,0.944818
72.800000,5,0.948478
73.000000,5,1.125167
73.400000,5,0.798960
73.000000,5,0.815474
67.600000,5,0.937340
73.200000,5,1.016376
70.200000,5,0.903839
73.800000,5,0.866652
73.600000,5,0.763788
72.600000,5,0.876406
72.800000,5,0.978176
73.000000,5,0.889232
72.000000,5,0.941436
72.800000,5,1.053925
72.000000,5,0.900229
73.600000,5,0.866287
72.800000,5,0.950275
73.000000,5,0.915087
77.800000,5,1.198155
70.000000,5,1.084701
73.200000,5,0.963036
73.600000,5,0.982815
76.800000,5,1.171961
71.800000,5,1.040399
75.000000,5,1.195005
69.800000,5,1.065748
73.800000,5,0.915099
73.000000,5,1.160447
73.600000,5,0.917868
73.000000,5,1.027074
73.000000,5,1.094080
73.000000,5,0.934557
73.600000,5,1.113821
67.600000,5,0.765654
72.000000,5,1.085466
73.000000,5,0.801233
73.800000,5,0.917180
73.200000,5,0.959410
69.800000,5,1.141196
67.600000,5,0.905894
73.000000,5,0.849974
73.400000,5,0.803691
73.000000,5,0.975509
72.000000,5,1.009016
73.800000,5,0.977567
67.400000,5,0.643308
67.400000,5,0.808873
74.400000,5,1.079274
73.000000,5,0.861294
74.800000,5,1.183623
67.600000,5,0.790118
73.000000,5,0.815518
69.200000,5,1.157097
72.800000,5,1.046147
67.600000,5,0.822152
73.600000,5,0.960448
75.200000,5,1.198742
72.200000,5,1.317883
67.400000,5,0.736497
73.800000,5,0.681176
72.000000,5,0.949786
76.400000,5,1.233824
73.200000,5,0.904098
76.000000,5,1.108537
73.400000,5,0.999120
72.000000,5,0.947917
71.600000,5,1.282657
71.400000,5,1.004363
73.200000,5,1.008237
112.600000,5,3.993637
115.000000,5,4.888145
115.400000,5,4.289619
121.600000,5,2.730126
120.000000,5,3.050598
117.800000,5,4.632714
116.200000,5,2.230731
117.400000,5,3.624560
118.600000,5,2.298842
116.600000,5,2.556192
114.800000,5,3.105057
119.200000,5,5.120220
110.400000,5,3.406845
117.000000,5,6.400011
118.200000,5,2.269372
118.800000,5,2.643641
115.800000,5,3.497926
117.000000,5,2.858591
115.600000,5,3.924376
116.000000,5,2.913110
116.600000,5,3.370513
116.800000,5,3.653027
121.200000,5,4.166726
120.400000,5,4.216919
116.400000,5,4.657165
116.400000,5,3.387024
116.000000,5,4.002886
118.600000,5,2.685874
117.400000,5,3.605727
119.600000,5,2.612138
120.000000,5,2.485432
115.400000,5,3.794572
121.000000,5,2.016741
116.400000,5,2.999699
117.000000,5,3.639756
118.400000,5,2.270313
115.000000,5,3.150799
116.200000,5,4.417065
117.600000,5,3.184015
115.800000,5,4.460453
119.000000,5,3.345798
118.800000,5,2.912391
117.000000,5,3.493018
115.800000,5,2.819457
117.800000,5,3.947614
119.800000,5,3.418841
120.200000,5,2.951685
121.600000,5,3.207759
119.000000,5,3.695770
119.000000,5,3.036405
117.800000,5,5.519954
116.200000,5,3.337278
118.800000,5,3.193648
118.000000,5,3.047464
118.600000,5,3.513558
116.000000,5,3.068272
116.200000,5,3.157459
118.800000,5,2.904139
114.600000,5,5.388689
117.400000,5,3.892059
113.200000,5,2.889953
114.800000,5,3.276407
115.800000,5,2.703969
116.000000,5,4.737598
117.000000,5,4.172857
116.400000,5,2.946672
116.200000,5,3.739832
121.000000,5,2.527694
116.000000,5,3.795164
115.400000,5,4.014005
115.800000,5,5.761103
118.600000,5,4.492517
118.600000,5,3.285188
116.600000,5,3.245629
116.000000,5,2.380038
117.000000,5,3.460737
116.200000,5,3.221279
116.000000,5,3.219958
299.200000,5,63.854149
299.000000,5,40.189415
298.600000,5,68.885284
298.600000,5,45.061474
282.800000,5,47.588824
290.000000,5,34.244781
297.000000,5,28.088926
299.000000,5,66.762717
296.800000,5,32.015615
303.800000,5,43.367190
303.400000,5,49.956844
303.400000,5,48.296776
299.000000,5,53.095509
298.600000,5,70.710646
298.800000,5,74.735237
299.000000,5,40.403683
297.200000,5,45.913834
299.800000,5,28.607080
304.400000,5,62.179292
299.400000,5,27.126006
297.400000,5,46.395779
297.400000,5,43.127495
299.000000,5,96.440477
298.000000,5,29.570486
303.200000,5,31.525730
304.400000,5,33.390742
298.400000,5,41.245822
303.600000,5,39.362862
299.400000,5,80.902511
298.800000,5,87.298110
302.800000,5,28.675370
299.600000,5,44.330913
298.800000,5,69.490495
299.000000,5,55.376121
298.800000,5,98.306817
297.600000,5,29.313763
298.400000,5,32.389671
292.200000,5,54.770038
303.600000,5,43.930016
302.000000,5,73.632697
302.800000,5,48.113022
290.200000,5,83.266110
76.600000,5,0.478767
69.800000,5,0.742785
77.800000,5,1.021205
81.600000,5,1.244565
80.400000,5,1.135319
74.800000,5,0.643030
72.800000,5,0.966043
74.200000,5,0.894767
75.200000,5,0.690912
61.800000,5,0.682724
81.000000,5,0.981448
86.600000,5,1.426222
76.800000,5,0.915306
72.600000,5,0.821539
76.400000,5,0.777045
75.400000,5,0.800796
76.000000,5,0.857296
77.400000,5,0.980009
78.800000,5,0.925567
77.400000,5,0.929428
76.800000,5,0.815644
69.600000,5,0.701207
72.000000,5,0.769995
88.600000,5,1.624177
75.400000,5,0.732422
75.400000,5,0.699700
141.800000,5,8.936925
83.600000,5,1.087117
71.600000,5,0.699413
78.200000,5,1.033622
75.800000,5,0.808227
79.400000,5,1.178122
75.200000,5,0.860254
74.200000,5,0.940439
76.600000,5,1.099604
140.000000,5,6.495432
81.800000,5,0.949595
83.200000,5,1.051459
76.600000,5,0.808940
79.600000,5,1.078594
77.800000,5,0.725401
140.400000,5,8.185937
71.800000,5,0.827382
79.400000,5,0.968915
86.400000,5,1.360996
75.400000,5,0.940026
141.600000,5,9.519040
75.200000,5,0.937908
81.600000,5,1.116079
76.000000,5,0.976957
81.200000,5,1.066328
78.600000,5,1.102053
76.000000,5,0.752018
78.800000,5,0.949493
72.200000,5,0.883672
75.200000,5,0.878686
74.200000,5,0.842441
75.600000,5,0.801273
81.800000,5,1.203352
61.800000,5,0.747210
76.800000,5,0.915854
76.800000,5,0.800701
76.200000,5,0.973160
140.000000,5,6.221438
73.600000,5,0.925812
78.000000,5,0.832463
79.200000,5,0.996436
74.200000,5,0.793638
76.200000,5,0.845061
87.000000,5,1.355585
74.800000,5,0.792622
76.200000,5,0.750074
69.000000,5,0.874415
76.600000,5,0.937335
75.800000,5,0.958659
79.000000,5,0.773158
71.000000,5,0.856662
81.400000,5,1.138884
73.400000,5,0.924493
62.200000,5,0.599984
78.000000,5,0.753226
71.200000,5,0.774536
80.200000,5,1.064048
74.800000,5,0.822317
76.400000,5,0.718025
79.200000,5,1.087231
76.600000,5,0.903390
78.400000,5,0.996192
79.000000,5,0.777210
72.800000,5,0.833179
76.200000,5,0.809432
74.000000,5,0.781353
118.200000,5,2.316326
115.800000,5,2.895640
