93.625000,8,7.806084
77.500000,6,1.241812
81.000000,2,0.389858
115.800000,20,65.184352
58.300000,10,2.722877
51.187500,16,4.593981
74.000000,3,0.941762
145.500000,2,0.895595
306.937500,16,385.563991
46.000000,4,0.439880
78.000000,8,2.224583
100.000000,2,0.478288
151.000000,6,15.182694
82.000000,2,0.386421
72.666667,6,1.736592
82.000000,2,0.420435
74.000000,2,0.357520
56.000000,2,0.310780
110.000000,11,11.238869
36.000000,9,1.105751
133.000000,2,1.128976
86.222222,9,9.204050
56.666667,3,0.701107
36.333333,3,0.364238
80.000000,2,0.539390
59.000000,2,0.305980
84.000000,3,0.827410
84.333333,6,2.668849
70.000000,8,2.138502
74.000000,2,0.350324
82.000000,3,0.790348
83.000000,3,1.559316
98.000000,4,1.601914
69.333333,3,0.955980
83.333333,3,0.837592
79.500000,2,0.392730
53.363636,11,2.011269
317.352941,17,606.933578
150.000000,3,3.837318
35.000000,5,0.605671
58.000000,2,0.348061
102.500000,2,0.500358
95.000000,14,32.475192
60.000000,2,0.307998
90.166667,6,2.516669
86.411765,17,15.175403
72.000000,4,1.051012
68.000000,2,0.331640
67.000000,2,0.328047
106.000000,12,17.553861
68.333333,3,0.556365
83.000000,2,0.371990
79.500000,2,0.393993
88.000000,2,0.399366
85.000000,2,0.457529
96.000000,5,4.178008
74.000000,2,0.357858
90.000000,2,0.400045
117.000000,2,0.479631
70.500000,2,0.350633
75.357143,14,6.455130
100.428571,7,10.222780
64.000000,2,0.345632
82.600000,5,1.993789
106.400000,5,3.074868
89.000000,2,0.458534
89.000000,3,0.945527
82.250000,8,10.145887
185.000000,3,4.078481
87.000000,3,0.866134
66.250000,4,0.946235
86.000000,12,8.197131
98.750000,4,1.440097
43.000000,4,0.519131
183.125000,8,84.607161
94.250000,4,1.507317
61.000000,2,0.317048
173.000000,3,15.175810
40.000000,3,0.393723
73.000000,2,0.357255
137.000000,5,16.376043
174.833333,12,93.942395
77.000000,2,0.352540
93.000000,2,0.469249
103.857143,7,8.274964
91.000000,5,2.981146
112.928571,14,19.766449
84.600000,5,1.281214
73.000000,2,0.395861
77.333333,3,0.704443
73.000000,2,0.367830
56.750000,4,0.605242
84.052632,19,34.404133
65.166667,6,1.806996
95.666667,3,1.007898
80.600000,5,1.572142
72.000000,2,0.373458
91.333333,3,0.754129
154.833333,6,10.951826
76.666667,3,1.314378
75.000000,2,0.476990
81.500000,4,1.386646
172.000000,2,2.114905
68.000000,2,0.366149
75.666667,3,0.920999
79.000000,2,0.385529
175.500000,2,2.964917
139.625000,8,14.851572
81.500000,2,0.522936
117.000000,3,2.028187
173.000000,2,3.607435
27.000000,2,0.342372
29.000000,3,0.403082
121.333333,6,6.541951
139.500000,16,141.504165
40.000000,4,0.461320
72.000000,2,0.344352
96.000000,2,0.443537
86.000000,3,0.979108
72.000000,4,0.891003
71.000000,2,0.369499
84.000000,3,0.834860
64.000000,6,1.188960
94.714286,7,6.203773
77.600000,5,1.542307
75.200000,20,41.662006
141.000000,4,3.845236
316.000000,2,24.887586
80.333333,3,0.658501
168.000000,2,1.237521
63.000000,2,0.374018
75.000000,3,0.852194
75.000000,4,0.884141
114.750000,4,2.842603
70.000000,2,0.351403
181.000000,2,1.238371
83.857143,7,4.431839
84.000000,2,0.374377
148.000000,7,41.271138
74.000000,2,0.347003
168.000000,4,10.733739
83.000000,3,1.193279
99.333333,3,2.212010
194.500000,4,20.415599
80.222222,9,4.000750
106.000000,2,0.524537
79.000000,2,0.395814
86.625000,8,4.673257
132.500000,2,1.671439
53.142857,7,1.579188
120.500000,2,0.539159
81.000000,2,0.419861
141.000000,17,151.340472
52.000000,4,0.553551
94.333333,3,0.885086
68.400000,5,1.124808
108.500000,4,1.288017
63.000000,3,0.499042
117.000000,7,6.858971
195.000000,5,40.892301
81.000000,2,0.371605
79.700000,20,37.771752
54.250000,4,0.731559
142.000000,2,0.664004
37.000000,2,0.309052
61.000000,2,0.327768
87.000000,8,3.891307
76.000000,2,0.379355
82.666667,6,2.169029
101.250000,4,1.718492
110.300000,10,10.239278
