73.000000,5,1.342178
73.200000,5,1.407506
75.000000,5,1.830540
73.600000,5,1.345613
72.800000,5,1.513855
72.000000,5,1.373713
72.800000,5,1.355567
72.000000,5,1.535322
76.400000,5,1.976459
73.600000,5,1.293902
74.800000,5,1.790011
72.800000,5,1.642115
73.000000,5,1.334543
67.600000,5,1.401103
77.800000,5,1.965924
73.600000,5,1.576895
73.000000,5,1.330971
72.800000,5,1.692087
73.000000,5,1.488815
73.800000,5,1.172538
67.400000,5,1.372841
71.800000,5,1.694078
73.000000,5,1.519952
73.800000,5,1.600401
68.000000,5,1.333219
73.600000,5,1.373793
73.000000,5,1.484716
73.000000,5,1.345532
74.400000,5,2.160546
73.800000,5,1.585760
73.000000,5,1.935919
74.800000,5,1.868656
73.000000,5,1.407073
73.400000,5,1.285106
73.000000,5,1.282288
76.200000,5,2.108835
73.800000,5,1.366717
73.200000,5,1.470654
73.200000,5,1.448106
72.800000,5,1.382536
69.800000,5,1.745310
73.200000,5,1.567712
73.600000,5,1.514061
69.200000,5,1.939044
69.000000,5,2.179992
67.600000,5,1.713587
73.200000,5,1.406695
72.800000,5,1.341636
70.000000,5,1.775826
71.400000,5,1.787271
73.600000,5,1.398032
70.200000,5,1.430578
72.000000,5,1.332688
67.600000,5,1.497915
72.000000,5,1.536577
69.800000,5,2.150205
72.000000,5,1.429919
73.200000,5,1.320489
73.000000,5,1.486499
72.200000,5,2.149085
67.600000,5,1.397985
72.000000,5,1.461802
73.800000,5,1.399426
70.600000,5,1.559352
75.200000,5,2.030020
72.800000,5,1.456979
67.600000,5,1.447988
73.400000,5,1.488714
67.600000,5,1.335932
72.600000,5,1.290302
73.600000,5,1.322475
73.600000,5,1.349863
73.000000,5,1.382310
67.400000,5,1.404325
73.000000,5,1.223802
72.600000,5,1.314952
71.600000,5,2.024147
72.000000,5,1.753429
67.400000,5,1.475479
70.000000,5,1.747555
73.600000,5,1.752904
71.600000,5,1.957166
73.600000,5,1.337225
67.400000,5,1.319202
76.800000,5,1.782173
70.200000,5,1.962511
73.000000,5,1.714271
72.600000,5,1.283472
73.800000,5,1.336529
73.000000,5,1.443768
67.800000,5,1.273303
73.600000,5,1.463098
73.200000,5,1.436357
73.400000,5,1.343555
74.400000,5,1.816405
75.600000,5,1.862800
76.000000,5,1.591723
72.800000,5,1.499853
303.400000,5,27.900282
299.400000,5,12.800579
303.400000,5,25.687381
298.600000,5,32.122277
298.600000,5,28.445337
298.800000,5,32.323274
282.800000,5,21.132561
297.000000,5,11.855607
299.400000,5,18.090355
303.800000,5,15.660267
298.800000,5,37.114645
304.400000,5,20.611147
299.000000,5,28.423502
299.000000,5,18.879964
298.800000,5,32.959318
299.000000,5,27.247574
303.600000,5,20.067361
296.800000,5,12.119586
297.400000,5,14.947035
297.400000,5,15.775974
290.200000,5,20.719544
292.200000,5,14.728631
302.800000,5,23.289019
290.000000,5,21.884435
303.200000,5,22.636160
302.000000,5,35.568091
297.200000,5,22.877918
299.000000,5,34.317147
298.800000,5,27.336334
303.600000,5,15.148471
298.400000,5,14.177357
299.000000,5,16.207102
298.000000,5,11.662138
299.800000,5,12.383965
299.000000,5,21.351438
298.400000,5,20.973179
299.200000,5,27.153421
302.800000,5,25.452125
298.600000,5,24.552735
299.600000,5,21.918963
297.600000,5,21.556168
304.400000,5,23.545549
118.400000,5,1.679388
118.800000,5,1.872314
116.800000,5,2.360386
121.200000,5,2.830286
116.400000,5,3.836082
120.000000,5,3.095038
115.400000,5,4.470376
118.600000,5,3.434769
117.800000,5,6.013856
121.600000,5,3.292302
120.000000,5,3.394860
118.600000,5,4.083670
115.000000,5,3.936738
118.800000,5,2.818698
116.400000,5,5.237569
