88,9,0.614553
80,2,0.082539
86,3,0.148102
90,2,0.107576
68,2,0.195856
59,2,0.078623
99,6,0.372568
76,2,0.094774
71,8,0.299367
86,6,0.378144
47,8,0.283270
84,3,0.145853
78,2,0.093487
74,2,0.137838
69,3,0.131882
77,2,0.099690
76,2,0.085208
83,6,0.283432
57,4,0.132298
100,7,0.552371
89,3,0.132326
57,5,0.149968
73,8,0.297218
79,2,0.166821
37,2,0.054874
72,2,0.084539
64,4,0.127499
80,2,0.173522
80,7,0.335525
100,4,0.402967
72,7,0.267364
93,9,0.572969
57,2,0.052076
88,3,0.175364
87,2,0.100459
76,2,0.095833
67,2,0.066707
68,2,0.089768
74,3,0.113188
87,3,0.213730
56,2,0.110143
37,4,0.108815
38,2,0.060988
68,3,0.106185
96,8,0.441617
91,7,0.416008
67,2,0.068759
68,2,0.067740
84,2,0.094530
88,6,0.323774
75,2,0.079364
58,2,0.093756
80,4,0.198369
61,2,0.062576
69,2,0.093943
40,3,0.075214
70,4,0.162252
80,2,0.087792
75,2,0.093917
69,3,0.176374
84,9,0.468517
100,7,0.440194
68,5,0.288646
74,2,0.072377
86,2,0.103097
86,2,0.110340
83,8,0.395648
76,2,0.181585
83,6,0.265280
63,2,0.058586
37,2,0.062778
84,2,0.080602
91,6,0.323145
53,4,0.221286
92,4,0.215542
82,4,0.188266
52,4,0.110265
84,3,0.155705
91,2,0.121143
71,2,0.174893
38,2,0.046824
95,8,0.567235
56,2,0.069820
86,2,0.109480
58,2,0.058912
64,2,0.167634
56,5,0.232121
83,2,0.113679
63,5,0.159048
97,3,0.155079
80,3,0.131598
96,5,0.454513
78,2,0.078133
56,2,0.086103
89,2,0.106662
86,3,0.139024
77,3,0.129103
87,2,0.199934
74,2,0.083064
46,4,0.133141
80,10,0.456200
99,3,0.153755
65,6,0.326212
63,8,0.284643
74,5,0.166577
46,10,0.379355
64,2,0.085773
65,2,0.071259
84,3,0.145214
60,4,0.134890
79,7,0.323243
75,2,0.202184
37,3,0.075252
98,2,0.107372
84,3,0.139797
87,5,0.266107
68,2,0.085300
94,2,0.097049
82,4,0.254816
72,2,0.088451
67,2,0.081475
79,3,0.109924
37,6,0.147700
89,6,0.268008
59,2,0.068607
91,2,0.191934
74,3,0.132155
75,2,0.081094
67,4,0.142497
83,3,0.140499
99,2,0.112582
83,2,0.097389
66,6,0.294587
78,2,0.096124
92,5,0.396647
92,3,0.160777
70,4,0.175499
57,5,0.342358
68,2,0.079434
100,6,0.384123
82,3,0.138952
62,10,0.465820
71,2,0.086461
72,2,0.085147
60,2,0.081420
91,2,0.100564
57,8,0.302431
94,9,0.535432
95,2,0.113403
63,3,0.123431
57,2,0.065239
79,6,0.379614
78,2,0.086648
87,3,0.238310
63,5,0.191803
71,4,0.160491
53,6,0.202068
35,5,0.126989
90,9,0.537948
81,7,0.269395
64,2,0.058929
61,2,0.067576
95,2,0.102181
58,3,0.201151
86,2,0.102801
78,4,0.174932
60,5,0.153540
84,2,0.083585
88,2,0.112049
96,8,0.499672
68,2,0.077687
73,2,0.091417
85,2,0.081813
73,3,0.099642
78,6,0.252951
82,8,0.491483
87,2,0.095329
84,5,0.259035
86,3,0.135819
93,2,0.112434
74,8,0.411350
82,2,0.194402
96,2,0.133384
87,2,0.102631
72,5,0.297793
65,3,0.183657
93,5,0.291444
76,2,0.089267
78,2,0.073482
73,6,0.333115
78,5,0.232795
82,6,0.316695
84,10,0.593042
89,3,0.141115
68,2,0.068166
93,2,0.119721
96,2,0.145087
71,2,0.078088
99,2,0.108631
77,6,0.365538
63,2,0.069204
83,2,0.086419
46,5,0.155373
76,4,0.188662
37,2,0.067958
74,2,0.155311
69,4,0.161700
63,4,0.137482
73,6,0.262604
74,8,0.428639
95,2,0.107346
78,2,0.081390
90,7,0.354157
82,8,0.432110
25,3,0.066277
84,6,0.264491
80,2,0.084686
79,2,0.091501
57,10,0.441258
55,3,0.093967
72,3,0.117835
60,4,0.143359
55,4,0.112861
86,3,0.149388
81,9,0.534452
70,5,0.165676
75,3,0.134499
35,3,0.074645
73,2,0.084244
96,5,0.397531
81,5,0.203809
91,3,0.252939
85,9,0.499226
54,4,0.237705
76,2,0.080147
89,3,0.138896
35,5,0.122719
77,3,0.120049
90,2,0.107740
65,4,0.195840
90,6,0.334574
98,3,0.207676
97,4,0.215783
70,2,0.070126
82,2,0.162890
96,3,0.233420
61,8,0.271538
74,3,0.174669
47,10,0.413097
79,4,0.177480
66,2,0.061025
68,7,0.269964
87,7,0.308826
84,2,0.241688
83,2,0.124797
72,3,0.179367
79,4,0.173353
88,2,0.084357
68,3,0.101975
79,6,0.286255
65,2,0.069001
63,2,0.063050
74,7,0.377817
77,3,0.125540
83,10,0.449784
71,2,0.146601
66,2,0.117159
85,3,0.155716
74,2,0.072025
94,10,0.536477
72,2,0.175614
72,2,0.074361
61,7,0.225060
61,2,0.063786
61,3,0.092862
74,3,0.116174
82,3,0.132584
85,2,0.089823
74,2,0.118040
85,2,0.140253
78,3,0.124411
83,7,0.276669
78,9,0.532100
78,2,0.094697
78,5,0.227231
95,7,0.409537
62,3,0.100129
92,2,0.233393
83,2,0.157202
71,3,0.116122
37,2,0.040467
97,6,0.330438
73,6,0.306302
88,3,0.147560
68,2,0.097905
55,4,0.132666
96,2,0.120421
89,4,0.212862
92,2,0.118774
38,3,0.179093
98,4,0.244988
91,2,0.108912
75,4,0.158705
65,2,0.084900
88,5,0.370403
74,2,0.093527
63,3,0.182384
81,2,0.085594
63,2,0.059835
92,2,0.096604
91,9,0.448953
74,2,0.153110
58,6,0.266544
77,2,0.088100
93,2,0.124310
85,4,0.197442
83,2,0.090868
83,6,0.401742
91,4,0.229599
74,2,0.085265
81,2,0.093497
68,3,0.105858
97,2,0.104091
86,5,0.330760
78,2,0.077646
78,3,0.137083
54,5,0.166626
68,8,0.265267
37,2,0.046837
65,6,0.329060
63,2,0.088193
100,2,0.117103
89,7,0.367518
79,2,0.086907
53,4,0.190215
81,2,0.126937
97,5,0.440662
96,2,0.132689
93,3,0.156280
61,2,0.067022
84,2,0.174434
80,2,0.142108
95,6,0.353337
76,2,0.090772
79,2,0.078028
71,3,0.107373
67,5,0.267990
98,4,0.279523
86,5,0.247881
60,3,0.115124
56,2,0.053567
58,4,0.242172
76,8,0.351912
59,2,0.061089
93,3,0.202645
76,2,0.086352
87,4,0.271531
45,9,0.345769
69,3,0.151319
24,3,0.073418
69,5,0.172247
100,2,0.099636
86,2,0.093748
91,5,0.336373
72,2,0.094720
66,4,0.140872
54,2,0.063533
73,6,0.251929
74,4,0.305580
58,2,0.065128
76,2,0.083038
87,4,0.173776
89,2,0.104630
99,2,0.122308
81,2,0.091839
80,6,0.379881
67,2,0.090180
75,5,0.186333
87,4,0.185304
85,3,0.140063
77,3,0.126041
81,3,0.254371
91,3,0.183976
89,2,0.098309
93,9,0.535949
67,2,0.194374
67,10,0.459079
65,2,0.100052
83,9,0.567472
84,5,0.280880
91,5,0.272946
81,4,0.263104
62,3,0.095313
80,2,0.124014
77,6,0.291967
97,3,0.160139
93,10,0.632132
80,2,0.085774
75,2,0.088609
77,2,0.098379
61,2,0.092765
79,2,0.101949
98,3,0.250873
85,2,0.095716
56,2,0.071094
87,3,0.144740
90,2,0.090990
72,4,0.139868
97,3,0.315572
98,6,0.367281
74,2,0.108602
78,2,0.101389
87,2,0.098395
35,6,0.291957
61,2,0.108334
57,3,0.092783
87,3,0.142622
92,2,0.127677
96,4,0.245548
94,3,0.257989
62,7,0.239089
66,5,0.194401
63,2,0.075088
98,2,0.124000
68,2,0.078930
73,3,0.197623
84,2,0.085361
99,5,0.341448
61,2,0.072385
57,2,0.058020
54,7,0.220168
83,3,0.226754
56,3,0.101145
60,5,0.151734
79,6,0.288140
75,2,0.082091
71,2,0.079378
85,6,0.345157
92,2,0.097382
88,6,0.306359
21,4,0.102536
90,3,0.150325
85,3,0.348933
100,3,0.225972
83,2,0.092894
78,8,0.326460
49,10,0.649289
70,8,0.288697
73,2,0.093581
89,2,0.098350
86,2,0.195347
91,5,0.274344
97,3,0.178199
80,3,0.093656
84,2,0.078282
72,7,0.420923
66,4,0.139576
72,7,0.282361
60,3,0.090250
57,2,0.065698
70,2,0.073382
66,4,0.143790
97,10,0.667247
75,2,0.163635
82,2,0.118493
96,4,0.254459
64,2,0.066895
83,3,0.159333
59,2,0.071173
72,4,0.254591
66,4,0.130501
90,6,0.307610
95,2,0.108683
71,2,0.079140
50,2,0.056392
59,2,0.088436
82,2,0.161353
80,2,0.081967
68,2,0.070348
61,4,0.122720
79,2,0.109295
86,2,0.092176
80,2,0.079077
72,2,0.070857
86,7,0.430269
98,2,0.112626
92,8,0.432006
92,4,0.210931
83,4,0.277469
68,2,0.069854
70,2,0.087794
88,3,0.163022
91,2,0.098157
92,7,0.551702
50,2,0.061919
62,7,0.271816
57,3,0.102528
95,3,0.168068
37,2,0.128562
93,9,0.603203
79,3,0.127421
50,2,0.053645
78,7,0.393863
81,3,0.127357
78,7,0.304107
84,6,0.369097
81,2,0.084034
80,2,0.092832
93,6,0.353781
94,3,0.182538
90,2,0.104356
53,2,0.049526
81,2,0.083633
93,6,0.312258
94,3,0.162346
78,2,0.172842
76,2,0.219004
84,3,0.143358
93,2,0.097998
72,2,0.071882
64,5,0.211598
73,3,0.223904
81,8,0.353376
78,3,0.114939
79,2,0.074558
85,4,0.200763
59,2,0.059654
84,3,0.228426
89,2,0.096554
80,3,0.126373
84,8,0.364377
90,3,0.159090
96,9,0.641849
37,2,0.063096
63,10,0.325402
89,4,0.267304
61,10,0.364443
78,3,0.139012
27,2,0.041627
55,2,0.054525
35,5,0.336802
89,5,0.232241
59,2,0.061473
83,3,0.142497
86,2,0.098948
94,8,0.782542
86,5,0.248692
57,3,0.098661
97,9,0.622354
72,4,0.166183
91,9,0.556546
85,6,0.319682
92,4,0.221537
70,3,0.133860
68,4,0.245067
99,3,0.166954
65,6,0.462075
75,5,0.339346
71,2,0.100656
69,10,0.399416
70,2,0.068460
75,10,0.438517
25,4,0.108929
47,6,0.300627
84,8,0.491761
87,2,0.118526
70,2,0.092004
91,7,0.485880
76,2,0.102367
88,2,0.096969
82,6,0.296178
75,3,0.204925
83,2,0.098063
77,2,0.098059
72,2,0.081830
77,5,0.240976
90,4,0.187938
67,2,0.072435
85,3,0.241580
88,3,0.145894
72,2,0.082503
84,2,0.080873
74,2,0.087007
92,3,0.168295
71,2,0.075225
37,3,0.075521
97,6,0.461189
78,2,0.085924
99,2,0.120305
85,5,0.247235
90,2,0.099447
63,2,0.281908
71,5,0.209423
92,3,0.152228
67,7,0.230629
95,3,0.429520
51,2,0.104381
79,4,0.193427
67,4,0.166746
84,2,0.097068
92,7,0.498902
39,2,0.054417
81,9,0.377460
96,2,0.086933
